trial_id,uid,batch,trial,rank,etype,organic_rank,top_y,bottom_y,center_y,left_x,right_x,n_total,n_organic,doc_height,screen_height,html_handle,html_signature
p017-b1-t1,17,1,1,12,native_ad,,2190.0,2259.0,2224.5,162.0,702.0,15,9,3017,1024,,
p017-b1-t1,17,1,1,13,native_ad,,2286.0,2394.0,2340.0,162.0,702.0,15,9,3017,1024,,
p017-b1-t1,17,1,1,14,native_ad,,2421.0,2490.0,2455.5,162.0,702.0,15,9,3017,1024,,
p017-b1-t10,17,1,10,0,dd_top,,158.0,437.0,297.5,162.0,748.0,12,7,3729,1024,,
p017-b1-t10,17,1,10,1,native_ad,,454.0,686.0,570.0,162.0,702.0,12,7,3729,1024,,
p017-b1-t10,17,1,10,2,organic,0,712.0,955.0,833.5,162.0,748.0,12,7,3729,1024,rso[0],div.(no class)
p017-b1-t10,17,1,10,3,organic,1,957.0,1213.0,1085.0,162.0,748.0,12,7,3729,1024,rso[1],div.(no class)
p017-b1-t10,17,1,10,4,organic,2,1215.0,1374.0,1294.5,162.0,748.0,12,7,3729,1024,rso[2],div.g
p017-b1-t10,17,1,10,5,organic,3,1376.0,1513.0,1444.5,162.0,748.0,12,7,3729,1024,rso[3],div.g tF2Cxc
p017-b1-t10,17,1,10,6,organic,4,1515.0,1634.0,1574.5,162.0,748.0,12,7,3729,1024,rso[4],div.hlcw0c
p017-b1-t10,17,1,10,7,image_pack,,1636.0,1921.0,1778.5,162.0,748.0,12,7,3729,1024,rso[5],"h=""imgs"" div.ULSxyf"
p017-b1-t10,17,1,10,8,organic,5,1923.0,2041.0,1982.0,162.0,748.0,12,7,3729,1024,rso[6],div.g tF2Cxc
p017-b1-t10,17,1,10,9,organic,6,2043.0,2211.0,2127.0,162.0,748.0,12,7,3729,1024,rso[7],div.hlcw0c
p017-b1-t10,17,1,10,10,native_ad,,2242.0,2311.0,2276.5,162.0,702.0,12,7,3729,1024,,
p017-b1-t10,17,1,10,11,native_ad,,2338.0,2487.0,2412.5,162.0,702.0,12,7,3729,1024,,
p017-b1-t2,17,1,2,0,dd_top,,158.0,493.0,325.5,162.0,748.0,13,8,3511,1024,,
p017-b1-t2,17,1,2,1,organic,0,509.0,650.0,579.5,162.0,748.0,13,8,3511,1024,rso[0],div.g tF2Cxc
p017-b1-t2,17,1,2,2,organic,1,652.0,812.0,732.0,162.0,748.0,13,8,3511,1024,rso[1],div.g
p017-b1-t2,17,1,2,3,organic,2,814.0,1073.0,943.5,162.0,748.0,13,8,3511,1024,rso[2],div.(no class)
p017-b1-t2,17,1,2,4,organic,3,1075.0,1192.0,1133.5,162.0,748.0,13,8,3511,1024,rso[3],div.g tF2Cxc
p017-b1-t2,17,1,2,5,organic,4,1194.0,1306.0,1250.0,162.0,748.0,13,8,3511,1024,rso[4],div.g tF2Cxc
p017-b1-t2,17,1,2,6,organic,5,1308.0,1421.0,1364.5,162.0,748.0,13,8,3511,1024,rso[5],div.g tF2Cxc
p017-b1-t2,17,1,2,7,organic,6,1423.0,1559.0,1491.0,162.0,748.0,13,8,3511,1024,rso[6],div.g tF2Cxc
p017-b1-t2,17,1,2,8,organic,7,1561.0,1680.0,1620.5,162.0,748.0,13,8,3511,1024,rso[7],div.hlcw0c
p017-b1-t2,17,1,2,9,image_pack,,1682.0,1948.0,1815.0,162.0,748.0,13,8,3511,1024,rso[8],"h=""imgs"" div.ULSxyf"
p017-b1-t2,17,1,2,10,native_ad,,1988.0,2137.0,2062.5,162.0,702.0,13,8,3511,1024,,
p017-b1-t2,17,1,2,11,native_ad,,2164.0,2333.0,2248.5,162.0,702.0,13,8,3511,1024,,
p017-b1-t2,17,1,2,12,native_ad,,2359.0,2508.0,2433.5,162.0,702.0,13,8,3511,1024,,
p017-b1-t3,17,1,3,0,native_ad,,163.0,271.0,217.0,162.0,702.0,13,9,2277,1024,,
p017-b1-t3,17,1,3,1,native_ad,,298.0,407.0,352.5,162.0,702.0,13,9,2277,1024,,
p017-b1-t3,17,1,3,2,native_ad,,434.0,543.0,488.5,162.0,702.0,13,9,2277,1024,,
p017-b1-t3,17,1,3,3,native_ad,,570.0,660.0,615.0,162.0,702.0,13,9,2277,1024,,
p017-b1-t3,17,1,3,4,organic,0,687.0,808.0,747.5,162.0,748.0,13,9,2277,1024,rso[0],div.g tF2Cxc
p017-b1-t3,17,1,3,5,organic,1,810.0,917.0,863.5,162.0,748.0,13,9,2277,1024,rso[1],div.(no class)
p017-b1-t3,17,1,3,6,organic,2,919.0,1026.0,972.5,162.0,748.0,13,9,2277,1024,rso[2],div.g tF2Cxc
p017-b1-t3,17,1,3,7,organic,3,1028.0,1140.0,1084.0,162.0,748.0,13,9,2277,1024,rso[3],div.g tF2Cxc
p017-b1-t3,17,1,3,8,organic,4,1142.0,1258.0,1200.0,162.0,748.0,13,9,2277,1024,rso[4],div.g tF2Cxc
p017-b1-t3,17,1,3,9,organic,5,1260.0,1373.0,1316.5,162.0,748.0,13,9,2277,1024,rso[5],div.g tF2Cxc
p017-b1-t3,17,1,3,10,organic,6,1375.0,1488.0,1431.5,162.0,748.0,13,9,2277,1024,rso[6],div.g tF2Cxc
p017-b1-t3,17,1,3,11,organic,7,1490.0,1604.0,1547.0,162.0,748.0,13,9,2277,1024,rso[7],div.g tF2Cxc
p017-b1-t3,17,1,3,12,organic,8,1606.0,1720.0,1663.0,162.0,748.0,13,9,2277,1024,rso[8],div.hlcw0c
p017-b1-t4,17,1,4,0,dd_top,,158.0,509.0,333.5,162.0,749.0,15,9,3287,1024,,
p017-b1-t4,17,1,4,1,organic,0,525.0,644.0,584.5,162.0,748.0,15,9,3287,1024,rso[0],div.g tF2Cxc
p017-b1-t4,17,1,4,2,organic,1,646.0,780.0,713.0,162.0,748.0,15,9,3287,1024,rso[1],div.g tF2Cxc
p017-b1-t4,17,1,4,3,organic,2,782.0,966.0,874.0,162.0,748.0,15,9,3287,1024,rso[2],div.g
p017-b1-t4,17,1,4,4,organic,3,968.0,1082.0,1025.0,162.0,748.0,15,9,3287,1024,rso[3],div.g tF2Cxc
p017-b1-t4,17,1,4,5,organic,4,1084.0,1198.0,1141.0,162.0,748.0,15,9,3287,1024,rso[4],div.g tF2Cxc
p017-b1-t4,17,1,4,6,organic,5,1200.0,1333.0,1266.5,162.0,748.0,15,9,3287,1024,rso[5],div.g tF2Cxc
p017-b1-t4,17,1,4,7,organic,6,1335.0,1454.0,1394.5,162.0,748.0,15,9,3287,1024,rso[6],div.hlcw0c
p017-b1-t4,17,1,4,8,image_pack,,1456.0,1743.0,1599.5,162.0,748.0,15,9,3287,1024,rso[7],"h=""imgs"" div.ULSxyf"
p017-b1-t4,17,1,4,9,organic,7,1745.0,1946.0,1845.5,162.0,748.0,15,9,3287,1024,rso[8],div.g tF2Cxc
p017-b1-t4,17,1,4,10,organic,8,1948.0,2049.0,1998.5,162.0,748.0,15,9,3287,1024,rso[9],div.hlcw0c
p017-b1-t4,17,1,4,11,native_ad,,2077.0,2185.0,2131.0,162.0,702.0,15,9,3287,1024,,
p017-b1-t4,17,1,4,12,native_ad,,2212.0,2320.0,2266.0,162.0,702.0,15,9,3287,1024,,
p017-b1-t4,17,1,4,13,native_ad,,2347.0,2455.0,2401.0,162.0,702.0,15,9,3287,1024,,
p017-b1-t4,17,1,4,14,unknown_widget,,2500.0,2731.0,2615.5,162.0,748.0,15,9,3287,1024,,
p017-b1-t5,17,1,5,0,native_ad,,163.0,312.0,237.5,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,1,native_ad,,339.0,448.0,393.5,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,2,native_ad,,475.0,544.0,509.5,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,3,native_ad,,570.0,660.0,615.0,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,4,organic,0,691.0,772.0,731.5,162.0,748.0,18,9,3033,1024,rso[0],div.g tF2Cxc
p017-b1-t5,17,1,5,5,organic,1,804.0,888.0,846.0,162.0,748.0,18,9,3033,1024,rso[1],div.g tF2Cxc
p017-b1-t5,17,1,5,6,organic,2,918.0,1043.0,980.5,162.0,748.0,18,9,3033,1024,rso[2],div.g tF2Cxc
p017-b1-t5,17,1,5,7,knowledge_panel,,1078.0,1159.0,1118.5,162.0,748.0,18,9,3033,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b1-t5,17,1,5,8,organic,3,1194.0,1275.0,1234.5,162.0,748.0,18,9,3033,1024,rso[4],div.g tF2Cxc
p017-b1-t5,17,1,5,9,organic,4,1310.0,1455.0,1382.5,162.0,748.0,18,9,3033,1024,rso[5],div.g tF2Cxc
p017-b1-t5,17,1,5,10,organic,5,1457.0,1591.0,1524.0,162.0,748.0,18,9,3033,1024,rso[6],div.g
p017-b1-t5,17,1,5,11,organic,6,1593.0,1707.0,1650.0,162.0,748.0,18,9,3033,1024,rso[7],div.g tF2Cxc
p017-b1-t5,17,1,5,12,organic,7,1709.0,1875.0,1792.0,162.0,748.0,18,9,3033,1024,rso[8],div.g tF2Cxc
p017-b1-t5,17,1,5,13,organic,8,1877.0,2007.0,1942.0,162.0,748.0,18,9,3033,1024,rso[9],div.hlcw0c
p017-b1-t5,17,1,5,14,image_pack,,2009.0,2144.0,2076.5,162.0,748.0,18,9,3033,1024,rso[10],"h=""imgs"" div.ULSxyf"
p017-b1-t5,17,1,5,15,native_ad,,2185.0,2254.0,2219.5,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,16,native_ad,,2280.0,2349.0,2314.5,162.0,702.0,18,9,3033,1024,,
p017-b1-t5,17,1,5,17,native_ad,,2376.0,2504.0,2440.0,162.0,702.0,18,9,3033,1024,,
p017-b1-t6,17,1,6,0,dd_top,,158.0,492.0,325.0,162.0,749.0,14,8,3140,1024,,
p017-b1-t6,17,1,6,1,other_widget,,594.0,728.0,661.0,162.0,748.0,14,8,3140,1024,rso[0],ULSxyf div.ULSxyf
p017-b1-t6,17,1,6,2,organic,0,730.0,870.0,800.0,162.0,748.0,14,8,3140,1024,rso[1],div.g tF2Cxc
p017-b1-t6,17,1,6,3,organic,1,872.0,1015.0,943.5,162.0,748.0,14,8,3140,1024,rso[2],div.hlcw0c
p017-b1-t6,17,1,6,4,paa,,1017.0,1145.0,1081.0,162.0,748.0,14,8,3140,1024,rso[3],"h=""paa"" div.ULSxyf"
p017-b1-t6,17,1,6,5,organic,2,1147.0,1254.0,1200.5,162.0,748.0,14,8,3140,1024,rso[4],div.(no class)
p017-b1-t6,17,1,6,6,knowledge_panel,,1256.0,1615.0,1435.5,162.0,748.0,14,8,3140,1024,rso[5],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b1-t6,17,1,6,7,organic,3,1617.0,1731.0,1674.0,162.0,748.0,14,8,3140,1024,rso[6],div.g tF2Cxc
p017-b1-t6,17,1,6,8,organic,4,1733.0,1849.0,1791.0,162.0,748.0,14,8,3140,1024,rso[7],div.g tF2Cxc
p017-b1-t6,17,1,6,9,organic,5,1851.0,1964.0,1907.5,162.0,748.0,14,8,3140,1024,rso[8],div.g tF2Cxc
p017-b1-t6,17,1,6,10,organic,6,1966.0,2182.0,2074.0,162.0,748.0,14,8,3140,1024,rso[9],div.(no class)
p017-b1-t6,17,1,6,11,organic,7,2184.0,2282.0,2233.0,162.0,748.0,14,8,3140,1024,rso[10],div.hlcw0c
p017-b1-t6,17,1,6,12,native_ad,,2313.0,2421.0,2367.0,162.0,702.0,14,8,3140,1024,,
p017-b1-t6,17,1,6,13,native_ad,,2448.0,2556.0,2502.0,162.0,702.0,14,8,3140,1024,,
p017-b1-t7,17,1,7,0,native_ad,,163.0,271.0,217.0,162.0,702.0,14,9,2548,1024,,
p017-b1-t7,17,1,7,1,organic,0,302.0,404.0,353.0,162.0,748.0,14,9,2548,1024,rso[0],div.g tF2Cxc
p017-b1-t7,17,1,7,2,organic,1,439.0,520.0,479.5,162.0,748.0,14,9,2548,1024,rso[1],div.g tF2Cxc
p017-b1-t7,17,1,7,3,organic,2,555.0,636.0,595.5,162.0,748.0,14,9,2548,1024,rso[2],div.g tF2Cxc
p017-b1-t7,17,1,7,4,organic,3,671.0,768.0,719.5,162.0,748.0,14,9,2548,1024,rso[3],div.g tF2Cxc
p017-b1-t7,17,1,7,5,organic,4,770.0,883.0,826.5,162.0,748.0,14,9,2548,1024,rso[4],div.g tF2Cxc
p017-b1-t7,17,1,7,6,organic,5,885.0,997.0,941.0,162.0,748.0,14,9,2548,1024,rso[5],div.g tF2Cxc
p017-b1-t7,17,1,7,7,organic,6,999.0,1134.0,1066.5,162.0,748.0,14,9,2548,1024,rso[6],div.g tF2Cxc
p017-b1-t7,17,1,7,8,knowledge_panel,,1136.0,1278.0,1207.0,162.0,748.0,14,9,2548,1024,rso[7],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b1-t7,17,1,7,9,organic,7,1280.0,1396.0,1338.0,162.0,748.0,14,9,2548,1024,rso[8],div.g
p017-b1-t7,17,1,7,10,organic,8,1398.0,1495.0,1446.5,162.0,748.0,14,9,2548,1024,rso[9],div.g tF2Cxc
p017-b1-t7,17,1,7,11,native_ad,,1526.0,1675.0,1600.5,162.0,702.0,14,9,2548,1024,,
p017-b1-t7,17,1,7,12,native_ad,,1701.0,1870.0,1785.5,162.0,702.0,14,9,2548,1024,,
p017-b1-t7,17,1,7,13,native_ad,,1897.0,2066.0,1981.5,162.0,702.0,14,9,2548,1024,,
p017-b1-t8,17,1,8,0,native_ad,,163.0,395.0,279.0,162.0,702.0,17,9,3843,1024,,
p017-b1-t8,17,1,8,1,native_ad,,422.0,550.0,486.0,162.0,702.0,17,9,3843,1024,,
p017-b1-t8,17,1,8,2,native_ad,,576.0,665.0,620.5,162.0,702.0,17,9,3843,1024,,
p017-b1-t8,17,1,8,3,organic,0,695.0,777.0,736.0,162.0,748.0,17,9,3843,1024,rso[0],div.g tF2Cxc
p017-b1-t8,17,1,8,4,organic,1,812.0,893.0,852.5,162.0,748.0,17,9,3843,1024,rso[1],div.g tF2Cxc
p017-b1-t8,17,1,8,5,organic,2,928.0,1027.0,977.5,162.0,748.0,17,9,3843,1024,rso[2],div.hlcw0c
p017-b1-t8,17,1,8,6,paa,,1077.0,1171.0,1124.0,162.0,748.0,17,9,3843,1024,rso[3],"h=""paa"" div.ULSxyf"
p017-b1-t8,17,1,8,7,knowledge_panel,,1196.0,1270.0,1233.0,162.0,748.0,17,9,3843,1024,rso[4],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b1-t8,17,1,8,8,organic,3,1313.0,1398.0,1355.5,162.0,748.0,17,9,3843,1024,rso[5],div.g tF2Cxc
p017-b1-t8,17,1,8,9,organic,4,1433.0,1548.0,1490.5,162.0,748.0,17,9,3843,1024,rso[6],div.g tF2Cxc
p017-b1-t8,17,1,8,10,organic,5,1550.0,1684.0,1617.0,162.0,748.0,17,9,3843,1024,rso[7],div.g tF2Cxc
p017-b1-t8,17,1,8,11,organic,6,1686.0,1806.0,1746.0,162.0,748.0,17,9,3843,1024,rso[8],div.hlcw0c
p017-b1-t8,17,1,8,12,image_pack,,1808.0,2094.0,1951.0,162.0,748.0,17,9,3843,1024,rso[9],"h=""imgs"" div.ULSxyf"
p017-b1-t8,17,1,8,13,organic,7,2096.0,2215.0,2155.5,162.0,748.0,17,9,3843,1024,rso[10],div.g tF2Cxc
p017-b1-t8,17,1,8,14,organic,8,2217.0,2315.0,2266.0,162.0,748.0,17,9,3843,1024,rso[11],div.hlcw0c
p017-b1-t8,17,1,8,15,native_ad,,2346.0,2454.0,2400.0,162.0,702.0,17,9,3843,1024,,
p017-b1-t8,17,1,8,16,native_ad,,2482.0,2610.0,2546.0,162.0,702.0,17,9,3843,1024,,
p017-b1-t9,17,1,9,0,dd_top,,158.0,492.0,325.0,162.0,749.0,12,7,2728,1024,,
p017-b1-t9,17,1,9,1,organic,0,509.0,757.0,633.0,162.0,748.0,12,7,2728,1024,rso[0],div.hlcw0c
p017-b1-t9,17,1,9,2,image_pack,,759.0,1043.0,901.0,162.0,748.0,12,7,2728,1024,rso[1],"h=""imgs"" div.ULSxyf"
p017-b1-t9,17,1,9,3,organic,1,1045.0,1267.0,1156.0,162.0,748.0,12,7,2728,1024,rso[2],div.(no class)
p017-b1-t9,17,1,9,4,organic,2,1269.0,1381.0,1325.0,162.0,748.0,12,7,2728,1024,rso[3],div.g tF2Cxc
p017-b1-t9,17,1,9,5,organic,3,1383.0,1499.0,1441.0,162.0,748.0,12,7,2728,1024,rso[4],div.g tF2Cxc
p017-b1-t9,17,1,9,6,organic,4,1501.0,1615.0,1558.0,162.0,748.0,12,7,2728,1024,rso[5],div.g tF2Cxc
p017-b1-t9,17,1,9,7,organic,5,1617.0,1779.0,1698.0,162.0,748.0,12,7,2728,1024,rso[6],div.g
p017-b1-t9,17,1,9,8,organic,6,1781.0,1880.0,1830.5,162.0,748.0,12,7,2728,1024,rso[7],div.hlcw0c
p017-b1-t9,17,1,9,9,native_ad,,1911.0,2019.0,1965.0,162.0,702.0,12,7,2728,1024,,
p017-b1-t9,17,1,9,10,native_ad,,2046.0,2135.0,2090.5,162.0,702.0,12,7,2728,1024,,
p017-b1-t9,17,1,9,11,native_ad,,2161.0,2230.0,2195.5,162.0,702.0,12,7,2728,1024,,
p017-b2-t1,17,2,1,0,organic,0,133.0,331.0,232.0,162.0,748.0,13,9,2450,1024,rso[0],div.g
p017-b2-t1,17,2,1,1,organic,1,333.0,468.0,400.5,162.0,748.0,13,9,2450,1024,rso[1],div.g tF2Cxc
p017-b2-t1,17,2,1,2,organic,2,470.0,607.0,538.5,162.0,748.0,13,9,2450,1024,rso[2],div.g tF2Cxc
p017-b2-t1,17,2,1,3,organic,3,609.0,724.0,666.5,162.0,748.0,13,9,2450,1024,rso[3],div.g tF2Cxc
p017-b2-t1,17,2,1,4,organic,4,726.0,840.0,783.0,162.0,748.0,13,9,2450,1024,rso[4],div.g tF2Cxc
p017-b2-t1,17,2,1,5,organic,5,842.0,956.0,899.0,162.0,748.0,13,9,2450,1024,rso[5],div.g tF2Cxc
p017-b2-t1,17,2,1,6,organic,6,958.0,1077.0,1017.5,162.0,748.0,13,9,2450,1024,rso[6],div.hlcw0c
p017-b2-t1,17,2,1,7,image_pack,,1079.0,1365.0,1222.0,162.0,748.0,13,9,2450,1024,rso[7],"h=""imgs"" div.ULSxyf"
p017-b2-t1,17,2,1,8,organic,7,1367.0,1485.0,1426.0,162.0,748.0,13,9,2450,1024,rso[8],div.g tF2Cxc
p017-b2-t1,17,2,1,9,organic,8,1487.0,1585.0,1536.0,162.0,748.0,13,9,2450,1024,rso[9],div.hlcw0c
p017-b2-t1,17,2,1,10,native_ad,,1617.0,1686.0,1651.5,162.0,702.0,13,9,2450,1024,,
p017-b2-t1,17,2,1,11,native_ad,,1712.0,1820.0,1766.0,162.0,702.0,13,9,2450,1024,,
p017-b2-t1,17,2,1,12,native_ad,,1847.0,1955.0,1901.0,162.0,702.0,13,9,2450,1024,,
p017-b2-t10,17,2,10,0,dd_top,,158.0,454.0,306.0,162.0,748.0,11,6,3126,1024,,
p017-b2-t10,17,2,10,1,native_ad,,470.0,681.0,575.5,162.0,702.0,11,6,3126,1024,,
p017-b2-t10,17,2,10,2,organic,0,710.0,1056.0,883.0,162.0,748.0,11,6,3126,1024,rso[0],div.hlcw0c
p017-b2-t10,17,2,10,3,paa,,1058.0,1245.0,1151.5,162.0,748.0,11,6,3126,1024,rso[1],"h=""paa"" div.ULSxyf"
p017-b2-t10,17,2,10,4,organic,1,1247.0,1438.0,1342.5,162.0,748.0,11,6,3126,1024,rso[2],div.g tF2Cxc
p017-b2-t10,17,2,10,5,organic,2,1440.0,1694.0,1567.0,162.0,748.0,11,6,3126,1024,rso[3],div.(no class)
p017-b2-t10,17,2,10,6,knowledge_panel,,1696.0,1914.0,1805.0,162.0,748.0,11,6,3126,1024,rso[4],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b2-t10,17,2,10,7,organic,3,1916.0,2029.0,1972.5,162.0,748.0,11,6,3126,1024,rso[5],div.(no class)
p017-b2-t10,17,2,10,8,organic,4,2031.0,2171.0,2101.0,162.0,748.0,11,6,3126,1024,rso[6],div.g tF2Cxc
p017-b2-t10,17,2,10,9,organic,5,2173.0,2438.0,2305.5,162.0,748.0,11,6,3126,1024,rso[7],div.hlcw0c
p017-b2-t10,17,2,10,10,native_ad,,2479.0,2587.0,2533.0,162.0,702.0,11,6,3126,1024,,
p017-b2-t2,17,2,2,0,dd_top,,158.0,437.0,297.5,162.0,748.0,15,9,3262,1024,,
p017-b2-t2,17,2,2,1,native_ad,,454.0,583.0,518.5,162.0,702.0,15,9,3262,1024,,
p017-b2-t2,17,2,2,2,native_ad,,610.0,679.0,644.5,162.0,702.0,15,9,3262,1024,,
p017-b2-t2,17,2,2,3,organic,0,706.0,799.0,752.5,162.0,748.0,15,9,3262,1024,rso[0],div.(no class)
p017-b2-t2,17,2,2,4,organic,1,801.0,909.0,855.0,162.0,748.0,15,9,3262,1024,rso[1],div.g tF2Cxc
p017-b2-t2,17,2,2,5,organic,2,911.0,1024.0,967.5,162.0,748.0,15,9,3262,1024,rso[2],div.g
p017-b2-t2,17,2,2,6,organic,3,1026.0,1187.0,1106.5,162.0,748.0,15,9,3262,1024,rso[3],div.g tF2Cxc
p017-b2-t2,17,2,2,7,organic,4,1189.0,1303.0,1246.0,162.0,748.0,15,9,3262,1024,rso[4],div.g tF2Cxc
p017-b2-t2,17,2,2,8,organic,5,1305.0,1421.0,1363.0,162.0,748.0,15,9,3262,1024,rso[5],div.g tF2Cxc
p017-b2-t2,17,2,2,9,organic,6,1423.0,1537.0,1480.0,162.0,748.0,15,9,3262,1024,rso[6],div.g tF2Cxc
p017-b2-t2,17,2,2,10,organic,7,1539.0,1653.0,1596.0,162.0,748.0,15,9,3262,1024,rso[7],div.g tF2Cxc
p017-b2-t2,17,2,2,11,organic,8,1655.0,1768.0,1711.5,162.0,748.0,15,9,3262,1024,rso[8],div.hlcw0c
p017-b2-t2,17,2,2,12,native_ad,,1899.0,1968.0,1933.5,162.0,702.0,15,9,3262,1024,,
p017-b2-t2,17,2,2,13,native_ad,,1994.0,2163.0,2078.5,162.0,702.0,15,9,3262,1024,,
p017-b2-t2,17,2,2,14,native_ad,,2189.0,2338.0,2263.5,162.0,702.0,15,9,3262,1024,,
p017-b2-t3,17,2,3,0,dd_top,,158.0,509.0,333.5,162.0,749.0,12,8,2444,1024,,
p017-b2-t3,17,2,3,1,organic,0,525.0,727.0,626.0,162.0,748.0,12,8,2444,1024,rso[0],div.(no class)
p017-b2-t3,17,2,3,2,organic,1,729.0,842.0,785.5,162.0,748.0,12,8,2444,1024,rso[1],div.g tF2Cxc
p017-b2-t3,17,2,3,3,organic,2,844.0,958.0,901.0,162.0,748.0,12,8,2444,1024,rso[2],div.g tF2Cxc
p017-b2-t3,17,2,3,4,organic,3,960.0,1177.0,1068.5,162.0,748.0,12,8,2444,1024,rso[3],div.(no class)
p017-b2-t3,17,2,3,5,organic,4,1179.0,1294.0,1236.5,162.0,748.0,12,8,2444,1024,rso[4],div.g tF2Cxc
p017-b2-t3,17,2,3,6,organic,5,1296.0,1410.0,1353.0,162.0,748.0,12,8,2444,1024,rso[5],div.g tF2Cxc
p017-b2-t3,17,2,3,7,organic,6,1412.0,1524.0,1468.0,162.0,748.0,12,8,2444,1024,rso[6],div.g tF2Cxc
p017-b2-t3,17,2,3,8,organic,7,1526.0,1625.0,1575.5,162.0,748.0,12,8,2444,1024,rso[7],div.hlcw0c
p017-b2-t3,17,2,3,9,native_ad,,1656.0,1764.0,1710.0,162.0,702.0,12,8,2444,1024,,
p017-b2-t3,17,2,3,10,native_ad,,1791.0,1880.0,1835.5,162.0,702.0,12,8,2444,1024,,
p017-b2-t3,17,2,3,11,native_ad,,1907.0,1976.0,1941.5,162.0,702.0,12,8,2444,1024,,
p017-b2-t4,17,2,4,0,organic,0,133.0,655.0,394.0,162.0,748.0,10,6,2786,1024,rso[0],div.(no class)
p017-b2-t4,17,2,4,1,organic,1,657.0,944.0,800.5,162.0,748.0,10,6,2786,1024,rso[1],div.hlcw0c
p017-b2-t4,17,2,4,2,image_pack,,946.0,1053.0,999.5,162.0,748.0,10,6,2786,1024,rso[2],"h=""imgs"" div.ULSxyf"
p017-b2-t4,17,2,4,3,organic,2,1055.0,1186.0,1120.5,162.0,748.0,10,6,2786,1024,rso[3],div.g tF2Cxc
p017-b2-t4,17,2,4,4,organic,3,1188.0,1475.0,1331.5,162.0,748.0,10,6,2786,1024,rso[4],div.g tF2Cxc
p017-b2-t4,17,2,4,5,organic,4,1477.0,1613.0,1545.0,162.0,748.0,10,6,2786,1024,rso[5],div.g tF2Cxc
p017-b2-t4,17,2,4,6,organic,5,1615.0,1781.0,1698.0,162.0,748.0,10,6,2786,1024,rso[6],div.hlcw0c
p017-b2-t4,17,2,4,7,unknown_widget,,1783.0,1915.0,1849.0,162.0,748.0,10,6,2786,1024,,
p017-b2-t4,17,2,4,8,unknown_widget,,1917.0,2016.0,1966.5,162.0,748.0,10,6,2786,1024,,
p017-b2-t4,17,2,4,9,native_ad,,2047.0,2155.0,2101.0,162.0,702.0,10,6,2786,1024,,
p017-b2-t5,17,2,5,0,image_pack,,133.0,409.0,271.0,162.0,748.0,14,8,3414,1024,rso[0],"h=""imgs"" div.ULSxyf"
p017-b2-t5,17,2,5,1,organic,0,449.0,534.0,491.5,162.0,748.0,14,8,3414,1024,rso[1],div.g tF2Cxc
p017-b2-t5,17,2,5,2,organic,1,565.0,650.0,607.5,162.0,748.0,14,8,3414,1024,rso[2],div.hlcw0c
p017-b2-t5,17,2,5,3,paa,,698.0,753.0,725.5,162.0,748.0,14,8,3414,1024,rso[3],"h=""paa"" div.ULSxyf"
p017-b2-t5,17,2,5,4,organic,2,817.0,891.0,854.0,162.0,748.0,14,8,3414,1024,rso[4],div.g tF2Cxc
p017-b2-t5,17,2,5,5,organic,3,937.0,1053.0,995.0,162.0,748.0,14,8,3414,1024,rso[5],div.(no class)
p017-b2-t5,17,2,5,6,knowledge_panel,,1055.0,1312.0,1183.5,162.0,748.0,14,8,3414,1024,rso[6],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p017-b2-t5,17,2,5,7,organic,4,1314.0,1474.0,1394.0,162.0,748.0,14,8,3414,1024,rso[7],div.g
p017-b2-t5,17,2,5,8,organic,5,1476.0,1612.0,1544.0,162.0,748.0,14,8,3414,1024,rso[8],div.g tF2Cxc
p017-b2-t5,17,2,5,9,organic,6,1614.0,1748.0,1681.0,162.0,748.0,14,8,3414,1024,rso[9],div.g tF2Cxc
p017-b2-t5,17,2,5,10,organic,7,1750.0,1849.0,1799.5,162.0,748.0,14,8,3414,1024,rso[10],div.hlcw0c
p017-b2-t5,17,2,5,11,native_ad,,1881.0,1989.0,1935.0,162.0,702.0,14,8,3414,1024,,
p017-b2-t5,17,2,5,12,native_ad,,2016.0,2105.0,2060.5,162.0,702.0,14,8,3414,1024,,
p017-b2-t5,17,2,5,13,native_ad,,2131.0,2200.0,2165.5,162.0,702.0,14,8,3414,1024,,
p017-b2-t6,17,2,6,0,dd_top,,158.0,454.0,306.0,162.0,749.0,12,7,2972,1024,,
p017-b2-t6,17,2,6,1,image_pack,,505.0,769.0,637.0,162.0,748.0,12,7,2972,1024,rso[0],"h=""imgs"" div.ULSxyf"
p017-b2-t6,17,2,6,2,organic,0,771.0,910.0,840.5,162.0,748.0,12,7,2972,1024,rso[1],div.g tF2Cxc
p017-b2-t6,17,2,6,3,organic,1,912.0,1044.0,978.0,162.0,748.0,12,7,2972,1024,rso[2],div.g tF2Cxc
